iter	Logloss
1513	0.3107323123
1514	0.3107241353
1515	0.31071655
1516	0.3107086393
1517	0.3107001073
1518	0.3106923778
1519	0.3106842231
1520	0.3106803176
1521	0.3106749625
1522	0.3106676879
1523	0.3106587454
1524	0.3106501357
1525	0.3106417627
1526	0.3106340369
1527	0.3106258932
1528	0.3106206268
1529	0.3106152236
1530	0.3106053972
1531	0.3105991026
1532	0.3105904264
1533	0.3105843315
1534	0.310578736
1535	0.3105744977
1536	0.3105672971
1537	0.310559146
1538	0.3105540645
1539	0.3105485097
1540	0.3105416752
1541	0.3105369487
1542	0.3105293635
1543	0.3105253138
1544	0.3105186273
1545	0.3105133054
1546	0.3105067224
1547	0.3105024989
1548	0.3104973952
1549	0.3104891406
1550	0.3104836227
1551	0.3104783267
1552	0.3104728865
1553	0.3104674906
1554	0.3104613404
1555	0.3104542581
1556	0.3104467246
1557	0.3104401786
1558	0.3104323973
1559	0.3104256923
1560	0.3104189798
1561	0.3104153148
1562	0.3104113576
1563	0.3104047413
1564	0.3103970858
1565	0.3103938905
1566	0.3103851994
1567	0.3103801919
1568	0.3103720371
1569	0.3103670111
1570	0.3103591152
1571	0.3103539671
1572	0.3103459825
1573	0.3103378388
1574	0.3103333084
1575	0.3103257416
1576	0.3103190366
1577	0.3103151607
1578	0.3103078417
1579	0.3103039585
1580	0.3102933628
1581	0.3102855483
1582	0.3102774305
1583	0.3102705368
1584	0.3102662616
1585	0.3102598931
1586	0.3102541089
1587	0.3102467419
1588	0.3102386204
1589	0.3102336609
1590	0.3102268412
1591	0.3102217967
1592	0.3102182242
1593	0.3102121441
1594	0.310204263
1595	0.3101992407
1596	0.3101926614
1597	0.3101863854
1598	0.3101788001
1599	0.3101731158
1600	0.310167376
1601	0.3101614883
1602	0.3101559408
1603	0.310151636
1604	0.3101452194
1605	0.310138592
1606	0.3101317427
1607	0.3101240502
1608	0.3101178482
1609	0.3101140981
1610	0.3101073671
1611	0.3101010208
1612	0.3100939016
1613	0.3100858023
1614	0.3100801586
1615	0.3100754433
1616	0.3100688751
1617	0.310059363
1618	0.310053638
1619	0.3100462525
1620	0.3100383344
1621	0.3100303867
1622	0.310024499
1623	0.310016984
1624	0.3100092693
1625	0.3100027566
1626	0.3100002713
1627	0.3099916357
1628	0.3099844795
1629	0.3099789801
1630	0.3099723749
1631	0.3099693756
1632	0.3099629294
1633	0.3099584766
1634	0.3099506436
1635	0.3099422188
1636	0.3099355767
1637	0.3099289086
1638	0.3099245594
1639	0.3099182722
1640	0.3099127913
1641	0.3099054169
1642	0.3099032608
1643	0.3098966112
1644	0.3098966112
1645	0.3098902612
1646	0.3098846767
1647	0.3098797395
1648	0.3098724908
1649	0.309865353
1650	0.3098600423
1651	0.3098526863
1652	0.3098442098
1653	0.3098376453
1654	0.3098323234
1655	0.3098265836
1656	0.3098204814
1657	0.3098139945
1658	0.3098064907
1659	0.3098018641
1660	0.3097932507
1661	0.3097850848
1662	0.3097800847
1663	0.3097750476
1664	0.3097672552
1665	0.3097606093
1666	0.3097545441
1667	0.3097499878
1668	0.3097438153
1669	0.3097374912
1670	0.3097313261
1671	0.3097241476
1672	0.3097160114
1673	0.3097075644
1674	0.3097019282
1675	0.3096948607
1676	0.3096884959
1677	0.3096811362
1678	0.3096771421
1679	0.3096708142
1680	0.3096654147
1681	0.3096590092
1682	0.3096527591
1683	0.3096454586
1684	0.3096415273
1685	0.3096351218
1686	0.309629885
1687	0.3096226844
1688	0.3096156834
1689	0.3096104984
1690	0.3096027615
1691	0.3095973583
1692	0.3095901651
1693	0.3095839741
1694	0.3095797617
1695	0.3095770323
1696	0.3095709523
1697	0.309565427
1698	0.3095612775
1699	0.3095565917
1700	0.3095506744
1701	0.3095477639
1702	0.3095429598
1703	0.309537538
1704	0.3095332776
1705	0.3095258366
1706	0.309522153
1707	0.3095176411
1708	0.3095112282
1709	0.3095075336
1710	0.3095027591
1711	0.3095027258
1712	0.3094957988
1713	0.309491531
1714	0.3094845375
1715	0.3094787163
1716	0.3094730061
1717	0.3094662419
1718	0.3094604947
1719	0.3094561973
1720	0.309451101
1721	0.3094452244
1722	0.3094387745
1723	0.3094323616
1724	0.3094269806
1725	0.309419706
1726	0.309415231
1727	0.3094113589
1728	0.3094051605
1729	0.3094021242
1730	0.3093973903
1731	0.3093973756
1732	0.3093939435
1733	0.3093889619
1734	0.3093818241
1735	0.309376088
1736	0.3093697676
1737	0.3093635729
1738	0.309356609
1739	0.3093504328
1740	0.3093423113
1741	0.3093383911
1742	0.3093317637
1743	0.3093235535
1744	0.3093165858
1745	0.3093108091
1746	0.3093049251
1747	0.3092987119
1748	0.3092925135
1749	0.3092845584
1750	0.3092779347
1751	0.3092725352
1752	0.3092669433
1753	0.309259813
1754	0.3092499459
1755	0.3092451788
1756	0.3092383591
1757	0.3092328967
1758	0.3092254039
1759	0.3092162653
1760	0.3092102038
1761	0.3092050742
1762	0.3091981621
1763	0.3091943491
1764	0.3091879436
1765	0.3091823185
1766	0.3091760055
1767	0.3091699661
1768	0.3091638269
1769	0.3091572069
1770	0.3091491187
1771	0.3091417073
1772	0.3091377464
1773	0.309131278
1774	0.3091222874
1775	0.3091155824
1776	0.3091082338
1777	0.3090998645
1778	0.3090950197
1779	0.3090895721
1780	0.3090840616
1781	0.3090771421
1782	0.3090711508
1783	0.3090673046
1784	0.3090603702
1785	0.3090556881
1786	0.30905189
1787	0.3090469934
1788	0.3090438498
1789	0.3090358171
1790	0.3090290196
1791	0.3090246408
1792	0.3090170925
1793	0.3090122329
1794	0.3090033681
1795	0.3089969737
1796	0.3089912006
1797	0.3089830902
1798	0.308977735
1799	0.3089693916
1800	0.3089637295
1801	0.3089580674
1802	0.308952679
1803	0.3089473312
1804	0.3089423274
1805	0.3089422719
1806	0.3089345461
1807	0.3089282294
1808	0.3089213801
1809	0.3089170864
1810	0.3089134028
1811	0.3089074596
1812	0.3089013574
1813	0.3088952996
1814	0.3088883467
1815	0.3088812275
1816	0.3088757799
1817	0.3088691562
1818	0.3088630355
1819	0.3088578948
1820	0.3088522142
1821	0.3088459899
1822	0.3088408937
1823	0.3088340888
1824	0.3088296952
1825	0.3088249909
1826	0.3088196653
1827	0.3088142732
1828	0.3088114846
1829	0.3088048758
1830	0.3087966655
1831	0.3087910034
1832	0.308785774
1833	0.3087788248
1834	0.3087737396
1835	0.3087669495
1836	0.308760618
1837	0.3087541053
1838	0.3087474816
1839	0.3087427034
1840	0.3087359576
1841	0.3087307245
1842	0.3087247037
1843	0.3087199809
1844	0.3087137677
1845	0.3087067927
1846	0.3087008643
1847	0.308696234
1848	0.308690228
1849	0.3086841627
1850	0.3086774762
1851	0.3086741292
1852	0.3086710115
1853	0.3086636962
1854	0.308657435
1855	0.3086529157
1856	0.3086483371
1857	0.3086430522
1858	0.3086382038
1859	0.3086324603
1860	0.3086263433
1861	0.3086202004
1862	0.3086129812
1863	0.3086082585
1864	0.3086032251
1865	0.3085973041
1866	0.3085931916
1867	0.3085873371
1868	0.3085822741
1869	0.3085766416
1870	0.3085740971
1871	0.3085693448
1872	0.3085633387
1873	0.3085586382
1874	0.3085532793
1875	0.3085444699
1876	0.308539259
1877	0.3085346324
1878	0.3085281752
1879	0.3085201202
1880	0.3085153494
1881	0.3085091769
1882	0.3085030155
1883	0.3084971722
1884	0.3084901898
1885	0.3084859219
1886	0.3084815283
1887	0.3084771569
1888	0.3084691759
1889	0.3084657291
1890	0.3084586061
1891	0.3084529255
1892	0.3084465422
1893	0.3084426627
1894	0.3084353807
1895	0.3084282689
1896	0.3084224403
1897	0.3084133683
1898	0.3084071589
1899	0.308402621
1900	0.3083961416
1901	0.3083900024
1902	0.3083839519
1903	0.3083800613
1904	0.3083742328
1905	0.308370908
1906	0.3083650979
1907	0.3083599314
1908	0.3083529859
1909	0.3083470206
1910	0.3083396387
1911	0.308332967
1912	0.3083265245
1913	0.3083220532
1914	0.3083145235
1915	0.3083112467
1916	0.3083043161
1917	0.3082971081
1918	0.3082907211
1919	0.3082864384
1920	0.3082807098
1921	0.3082750698
1922	0.308269171
1923	0.3082635828
1924	0.3082566966
1925	0.3082500803
1926	0.3082437488
1927	0.3082364039
1928	0.308225701
1929	0.3082199612
1930	0.3082118952
1931	0.3082068692
1932	0.3082004526
1933	0.3081938918
1934	0.3081882519
1935	0.3081827783
1936	0.3081751376
1937	0.308167153
1938	0.3081621898
1939	0.3081558879
1940	0.3081495897
1941	0.3081456288
1942	0.3081404881
1943	0.3081302364
1944	0.3081242488
1945	0.3081188677
1946	0.308110835
1947	0.3081036307
1948	0.3080970551
1949	0.308091515
1950	0.3080886932
1951	0.3080828609
1952	0.3080781345
1953	0.3080752387
1954	0.3080706639
1955	0.3080623982
1956	0.3080567508
1957	0.3080523498
1958	0.308052335
1959	0.3080423126
1960	0.3080372607
1961	0.308031924
1962	0.3080239801
1963	0.3080190502
1964	0.3080124191
1965	0.3080050077
1966	0.3079991755
1967	0.3079931916
1968	0.3079880694
1969	0.3079829694
1970	0.307977152
1971	0.30797166
1972	0.3079639379
1973	0.3079581057
1974	0.3079537564
1975	0.3079469589
1976	0.3079390815
1977	0.3079355644
1978	0.3079291146
1979	0.3079252239
1980	0.3079251943
1981	0.3079194657
1982	0.3079131711
1983	0.3079065252
1984	0.307900889
1985	0.3078943948
1986	0.3078904006
1987	0.3078825602
1988	0.3078747012
1989	0.3078696124
1990	0.307864235
1991	0.3078560802
1992	0.3078494232
1993	0.3078440385
1994	0.3078392455
1995	0.307832914
1996	0.3078290677
1997	0.3078220594
1998	0.3078171148
1999	0.3078123032
2000	0.3078070738
2001	0.3077998066
2002	0.3077954537
2003	0.3077878093
2004	0.3077833491
2005	0.3077764074
2006	0.3077718844
2007	0.3077657341
2008	0.307760279
2009	0.307753415
2010	0.3077533891
2011	0.3077507596
2012	0.3077424458
2013	0.3077370721
2014	0.3077292132
2015	0.3077244202
2016	0.3077187211
2017	0.3077109953
2018	0.307704649
2019	0.3077001555
2020	0.3076936502
2021	0.3076891419
2022	0.307682141
2023	0.3076770928
2024	0.3076707391
2025	0.3076661754
2026	0.3076610347
2027	0.3076543667
2028	0.307648294
2029	0.3076410121
2030	0.3076353425
2031	0.3076286523
2032	0.3076228903
2033	0.3076172282
2034	0.3076100941
2035	0.3076039882
2036	0.3075965028
2037	0.3075909147
2038	0.3075847829
2039	0.3075777967
2040	0.3075716797
2041	0.307571676
2042	0.3075644273
2043	0.3075599413
2044	0.3075506659
2045	0.3075451332
2046	0.3075374888
2047	0.307531908
2048	0.3075274442
2049	0.3075195187
2050	0.3075142449
2051	0.307510517
2052	0.3075052987
2053	0.3074993333
2054	0.3074933013
2055	0.3074867183
2056	0.3074831753
2057	0.3074788187
2058	0.307471252
2059	0.307467794
2060	0.3074623834
2061	0.3074571947
2062	0.307453733
2063	0.3074464732
2064	0.3074411809
2065	0.3074369094
2066	0.3074311955
2067	0.3074249453
2068	0.3074183217
2069	0.3074118718
2070	0.3074055958
2071	0.3073983988
2072	0.3073890384
2073	0.3073822816
2074	0.3073749441
2075	0.3073683389
2076	0.307360321
2077	0.3073533385
2078	0.307347939
2079	0.3073425617
2080	0.3073370438
2081	0.3073332049
2082	0.3073272913
2083	0.3073207712
2084	0.3073116511
2085	0.3073091437
2086	0.307300767
2087	0.3072944207
2088	0.3072878821
2089	0.3072822273
2090	0.3072806482
2091	0.3072748529
2092	0.3072673046
2093	0.3072615981
2094	0.3072564612
2095	0.3072523117
2096	0.307247245
2097	0.3072421006
2098	0.3072368527
2099	0.3072305619
2100	0.3072257577
2101	0.3072181836
2102	0.307212429
2103	0.3072069703
2104	0.3072018777
2105	0.3071967186
2106	0.3071917924
2107	0.307186722
2108	0.3071828795
2109	0.3071773246
2110	0.3071755531
2111	0.3071729384
2112	0.3071634818
2113	0.3071563071
2114	0.3071513402
2115	0.3071460664
2116	0.3071405744
2117	0.3071348605
2118	0.3071295941
2119	0.3071245053
2120	0.3071191945
2121	0.3071154481
2122	0.3071095641
2123	0.3071037059
2124	0.3071017014
2125	0.3070974003
2126	0.3070923632
2127	0.3070892788
2128	0.3070892048
2129	0.3070840679
2130	0.3070796077
2131	0.3070694928
2132	0.307060909
2133	0.3070565709
2134	0.307052843
2135	0.3070485529
2136	0.3070410602
2137	0.3070358122
2138	0.307030213
2139	0.3070239148
2140	0.3070182194
2141	0.3070129012
2142	0.3070086814
2143	0.3070037183
2144	0.3069968764
2145	0.3069919613
2146	0.3069866172
2147	0.3069791245
2148	0.3069723935
2149	0.3069674082
2150	0.3069619458
2151	0.306956598
2152	0.3069495712
2153	0.3069457619
2154	0.3069409615
2155	0.3069368009
2156	0.3069306913
2157	0.3069253509
2158	0.306921194
2159	0.3069157131
2160	0.3069094519
2161	0.3069015412
2162	0.3068961749
2163	0.3068894329
2164	0.3068821768
2165	0.3068758305
2166	0.3068708895
2167	0.3068649279
2168	0.3068557634
2169	0.3068506635
2170	0.3068476382
2171	0.3068403932
2172	0.3068364471
2173	0.3068316948
2174	0.3068263655
2175	0.3068235585
2176	0.3068165835
2177	0.3068123526
2178	0.3068071491
2179	0.3068016423
2180	0.3067972783
2181	0.3067927441
2182	0.3067881175
2183	0.3067815826
2184	0.3067763643
2185	0.3067740824
2186	0.3067684684
2187	0.3067621886
2188	0.3067552358
2189	0.3067489006
2190	0.3067423546
2191	0.306735779
2192	0.3067302648
2193	0.3067233082
2194	0.3067178569
2195	0.3067124796
2196	0.3067072797
2197	0.3067010518
2198	0.306693363
2199	0.3066867393
2200	0.3066793279
2201	0.3066742982
2202	0.3066681553
2203	0.3066638356
2204	0.3066564279
2205	0.3066511689
2206	0.3066423965
2207	0.3066356988
2208	0.3066293451
2209	0.3066242563
2210	0.3066176917
2211	0.3066109349
2212	0.3066045812
2213	0.3065957348
2214	0.3065949767
2215	0.3065869698
2216	0.3065810895
2217	0.3065760117
2218	0.3065706233
2219	0.3065705752
2220	0.3065655085
2221	0.3065619063
2222	0.3065568729
2223	0.3065523758
2224	0.3065459407
2225	0.3065410589
2226	0.3065410552
2227	0.306534058
2228	0.3065293575
2229	0.3065226339
2230	0.3065170569
2231	0.3065116573
2232	0.3065041793
2233	0.3064992384
2234	0.3064926628
2235	0.3064878476
2236	0.3064849518
2237	0.3064776513
2238	0.306471231
2239	0.3064654173
2240	0.3064611568
2241	0.3064559163
2242	0.3064472364
2243	0.3064399396
2244	0.3064343071
2245	0.3064268328
2246	0.3064205641
2247	0.306413578
2248	0.3064081784
2249	0.3064023647
2250	0.3063958261
2251	0.3063890397
2252	0.306383777
2253	0.3063788841
2254	0.3063705037
2255	0.3063645309
2256	0.3063605183
2257	0.3063555625
2258	0.3063499115
2259	0.3063467383
2260	0.3063414201
2261	0.3063344599
2262	0.3063308689
2263	0.3063278177
2264	0.3063261498
2265	0.306319589
2266	0.3063147035
2267	0.3063138122
2268	0.3063069223
2269	0.3063014229
2270	0.3062963673
2271	0.3062899137
2272	0.3062844439
2273	0.3062773357
2274	0.3062718696
2275	0.3062658968
2276	0.3062656417
2277	0.306260072
2278	0.3062530415
2279	0.3062490436
2280	0.3062443246
2281	0.3062443098
2282	0.306237209
2283	0.3062371868
2284	0.3062316504
2285	0.3062272162
2286	0.3062270054
2287	0.3062192611
2288	0.3062136544
2289	0.306207604
2290	0.3062039796
2291	0.3061994122
2292	0.3061955512
2293	0.3061900037
2294	0.3061868675
2295	0.3061819599
2296	0.3061739123
2297	0.3061689418
2298	0.3061641155
2299	0.3061590303
2300	0.3061541041
2301	0.3061477578
2302	0.3061431349
2303	0.3061362117
2304	0.3061303425
2305	0.3061255901
2306	0.3061184968
2307	0.3061111556
2308	0.3061061777
2309	0.3061004268
2310	0.306095423
2311	0.3060900234
2312	0.3060839508
2313	0.3060792983
2314	0.306075245
2315	0.3060687507
2316	0.3060640095
2317	0.306062238
2318	0.3060567719
2319	0.3060516164
2320	0.3060461577
2321	0.306046117
2322	0.306040392
2323	0.3060362092
2324	0.3060290863
2325	0.3060255396
2326	0.3060207207
2327	0.3060153803
2328	0.3060102582
2329	0.3060035346
2330	0.3059976395
2331	0.3059919774
2332	0.3059855016
2333	0.3059802537
2334	0.3059763668
2335	0.3059694694
2336	0.3059630528
2337	0.3059571577
2338	0.3059537072
2339	0.3059472204
2340	0.3059423386
2341	0.3059351971
2342	0.3059349604
2343	0.3059283146
2344	0.3059234365
2345	0.3059189134
2346	0.3059183365
2347	0.3059147417
2348	0.3059080441
2349	0.3059034656
2350	0.3058986467
2351	0.3058913388
2352	0.3058859799
2353	0.305885514
2354	0.3058794043
2355	0.3058737792
2356	0.3058693486
2357	0.305864833
2358	0.3058595333
2359	0.3058551434
2360	0.3058503319
2361	0.3058468518
2362	0.3058405461
2363	0.3058348322
2364	0.3058291997
2365	0.305821363
2366	0.3058170064
2367	0.3058110853
2368	0.3058052272
2369	0.3058002567
2370	0.3057984223
2371	0.3057933112
2372	0.3057881373
2373	0.3057836364
2374	0.3057754669
2375	0.3057725785
2376	0.305769605
2377	0.3057645457
2378	0.3057597897
2379	0.3057551113
2380	0.3057500668
2381	0.3057450519
2382	0.3057410282
2383	0.3057357507
2384	0.3057313903
2385	0.3057257356
2386	0.3057210757
2387	0.3057159388
2388	0.3057131281
2389	0.3057066486
2390	0.3057021256
2391	0.3056993666
2392	0.3056945588
2393	0.3056894477
2394	0.3056835674
2395	0.3056799727
2396	0.3056752721
2397	0.3056707638
2398	0.3056639294
2399	0.3056583079
2400	0.3056527863
2401	0.3056466508
2402	0.3056396684
2403	0.3056350899
2404	0.3056302266
2405	0.3056244166
2406	0.3056181627
2407	0.305612593
2408	0.3056069827
2409	0.3056024412
2410	0.3055979588
2411	0.305592293
2412	0.3055901812
2413	0.3055850258
2414	0.3055808985
2415	0.3055758355
2416	0.3055672369
2417	0.3055622848
2418	0.3055593188
2419	0.3055575769
2420	0.3055545776
2421	0.305550306
2422	0.3055462526
2423	0.3055415373
2424	0.3055358752
2425	0.305529355
2426	0.3055253498
2427	0.3055190293
2428	0.3055141032
2429	0.3055087776
2430	0.3055033152
2431	0.3054966693
2432	0.3054924385
2433	0.3054872275
2434	0.3054798494
2435	0.3054725933
2436	0.3054675414
2437	0.3054627632
2438	0.3054565981
2439	0.3054474521
2440	0.305441165
2441	0.3054365754
2442	0.3054304917
2443	0.3054245633
2444	0.3054185054
2445	0.3054140157
2446	0.3054089564
2447	0.3054028985
2448	0.3053965041
2449	0.3053911379
2450	0.3053869255
2451	0.305381256
2452	0.3053773801
2453	0.3053730087
2454	0.305366141
2455	0.3053615218
2456	0.3053615551
2457	0.3053560594
2458	0.3053523573
2459	0.3053497093
2460	0.3053442987
2461	0.305340789
2462	0.3053338917
2463	0.3053274529
2464	0.3053224417
2465	0.305316247
2466	0.3053100338
2467	0.3053039797
2468	0.3053006142
2469	0.3052947487
2470	0.3052947228
2471	0.3052908211
2472	0.3052851405
2473	0.3052808356
2474	0.3052761868
2475	0.305270754
2476	0.3052639047
2477	0.305259648
2478	0.3052540265
2479	0.3052474065
2480	0.3052431017
2481	0.3052387599
2482	0.3052350357
2483	0.3052307123
2484	0.3052265221
2485	0.3052220583
2486	0.305216655
2487	0.3052124833
2488	0.3052085446
2489	0.3052025608
2490	0.3051978565
2491	0.3051930191
2492	0.3051851972
2493	0.3051794574
2494	0.3051765246
2495	0.3051684179
2496	0.3051613208
2497	0.3051564539
2498	0.3051540795
2499	0.3051493901
2500	0.3051456844
2501	0.3051415164
2502	0.3051361723
2503	0.3051297705
2504	0.3051248296
2505	0.3051205062
2506	0.305116083
2507	0.3051115193
2508	0.3051063934
2509	0.3051008904
2510	0.3050965559
2511	0.3050902984
2512	0.305085387
2513	0.3050798469
2514	0.3050792626
2515	0.3050741885
2516	0.3050700834
2517	0.3050650796
2518	0.3050582784
2519	0.3050549906
2520	0.3050496761
2521	0.3050446094
2522	0.305039698
2523	0.3050359775
2524	0.3050282369
2525	0.305022401
2526	0.3050174342
2527	0.3050131811
2528	0.3050131922
2529	0.3050095715
2530	0.3050095604
2531	0.3050040352
2532	0.3050016719
2533	0.3050016571
2534	0.304997234
2535	0.304992219
2536	0.3049905104
2537	0.3049852995
2538	0.3049790752
2539	0.3049740159
2540	0.3049682392
2541	0.3049629469
2542	0.3049629506
2543	0.3049578876
2544	0.3049538157
2545	0.304949215
2546	0.3049445477
2547	0.3049404352
2548	0.3049348693
2549	0.3049306088
2550	0.3049267256
2551	0.3049221064
2552	0.3049137778
2553	0.3049090883
2554	0.3049039846
2555	0.3048983003
2556	0.3048983225
2557	0.3048941656
2558	0.3048862956
2559	0.3048814767
2560	0.3048760808
2561	0.3048720792
2562	0.3048720497
2563	0.304866369
2564	0.304860866
2565	0.3048556883
2566	0.3048511616
2567	0.3048456733
2568	0.3048406473
2569	0.3048348705
2570	0.3048288274
2571	0.3048288385
2572	0.3048237238
2573	0.3048188346
2574	0.304812333
2575	0.304806534
2576	0.3048018815
2577	0.3047969702
2578	0.30479126
2579	0.3047906904
2580	0.3047864854
2581	0.3047818921
2582	0.304780398
2583	0.3047737928
2584	0.3047696766
2585	0.3047652053
2586	0.3047632156
2587	0.3047577865
2588	0.3047526162
2589	0.3047469985
2590	0.3047470059
2591	0.3047433816
2592	0.3047388622
2593	0.3047327304
2594	0.3047266985
2595	0.3047228707
2596	0.3047191206
2597	0.3047191354
2598	0.3047130886
2599	0.3047088726
2600	0.3047063836
2601	0.3047020455
2602	0.3046979699
2603	0.3046915497
2604	0.3046880067
2605	0.3046818527
2606	0.3046767342
2607	0.3046732134
2608	0.3046671001
2609	0.30466031
2610	0.3046544629
2611	0.3046498216
2612	0.3046457497
2613	0.3046417592
2614	0.3046417481
2615	0.3046378353
2616	0.3046326873
2617	0.3046273136
2618	0.3046238409
2619	0.3046157083
2620	0.3046100462
2621	0.3046037405
2622	0.3045974941
2623	0.3045971464
2624	0.3045919799
2625	0.3045864028
2626	0.3045819279
2627	0.3045765135
2628	0.3045723086
2629	0.3045669534
2630	0.3045615576
2631	0.304556269
2632	0.3045510876
2633	0.3045458138
2634	0.3045405067
2635	0.3045331878
2636	0.3045286795
2637	0.3045246742
2638	0.3045212311
2639	0.3045151696
2640	0.3045111754
2641	0.3045066597
2642	0.3045001766
2643	0.3044936602
2644	0.3044867961
2645	0.3044804313
2646	0.3044762966
2647	0.3044720065
2648	0.3044674021
2649	0.3044621172
2650	0.3044551607
2651	0.3044493691
2652	0.3044450273
2653	0.3044385885
2654	0.3044316209
2655	0.3044271423
2656	0.304420452
2657	0.3044143609
2658	0.3044086322
2659	0.3044041091
2660	0.3043999337
2661	0.3043930808
2662	0.3043865126
2663	0.3043805213
2664	0.3043736054
2665	0.3043682207
2666	0.3043622442
2667	0.3043576361
2668	0.3043527987
2669	0.3043477172
2670	0.3043433791
2671	0.3043374692
2672	0.3043313004
2673	0.3043262263
2674	0.3043212114
2675	0.304315908
2676	0.3043101682
2677	0.3043049314
2678	0.3042995134
2679	0.3042968247
2680	0.3042928638
2681	0.3042878896
2682	0.3042878859
2683	0.3042821572
2684	0.3042777562
2685	0.3042745497
2686	0.3042720645
2687	0.3042671642
2688	0.3042623675
2689	0.3042567535
2690	0.3042531735
2691	0.3042491941
2692	0.3042448375
2693	0.3042374519
2694	0.3042321596
2695	0.3042267342
2696	0.3042218894
2697	0.3042170335
2698	0.3042119225
2699	0.3042079801
2700	0.3042012232
2701	0.3041969998
2702	0.3041898139
2703	0.3041859307
2704	0.3041804905
2705	0.3041726944
2706	0.3041685079
2707	0.3041677276
2708	0.3041617511
2709	0.3041570764
2710	0.304150915
2711	0.3041459149
2712	0.3041374458
2713	0.3041352305
2714	0.3041301823
2715	0.3041243352
2716	0.3041187545
2717	0.3041151782
2718	0.3041105849
2719	0.3041072527
2720	0.304102959
2721	0.3040990684
2722	0.3040932287
2723	0.304087463
2724	0.3040816012
2725	0.30407865
2726	0.3040728251
2727	0.304067322
2728	0.304067322
2729	0.3040614824
2730	0.3040559867
2731	0.3040512454
2732	0.3040469221
2733	0.3040409419
2734	0.304035228
2735	0.3040307937
2736	0.3040261967
2737	0.3040216626
2738	0.3040174909
2739	0.3040117178
2740	0.3040068804
2741	0.3040010223
2742	0.3039950199
2743	0.3039892099
2744	0.3039837586
2745	0.3039802267
2746	0.303976288
2747	0.3039708662
2748	0.3039679409
2749	0.303963355
2750	0.3039567313
2751	0.3039510839
2752	0.303944745
2753	0.3039379549
2754	0.3039335798
2755	0.3039263237
2756	0.3039185905
2757	0.3039136163
2758	0.3039063787
2759	0.3039009903
2760	0.303896641
2761	0.3038925211
2762	0.3038868923
2763	0.3038824062
2764	0.3038777278
2765	0.3038744031
2766	0.3038692217
2767	0.3038644139
2768	0.3038608709
2769	0.3038557636
2770	0.3038516658
2771	0.3038482153
2772	0.3038477567
2773	0.3038443616
2774	0.3038386034
2775	0.3038338658
2776	0.3038293021
2777	0.3038235734
2778	0.3038189764
2779	0.3038154482
2780	0.3038106367
2781	0.3038060064
2782	0.3038012208
2783	0.3037937354
2784	0.303788199
2785	0.3037843195
2786	0.3037779473
2787	0.3037731839
2788	0.3037667599
2789	0.3037602545
2790	0.3037535458
2791	0.3037483164
2792	0.3037425063
2793	0.3037358974
2794	0.3037346992
2795	0.303729651
2796	0.3037240184
2797	0.3037212336
2798	0.3037146987
2799	0.3037109523
2800	0.3037096357
2801	0.3037040771
2802	0.3036999609
2803	0.3036943506
2804	0.3036904045
2805	0.3036860589
2806	0.3036790765
2807	0.3036743464
2808	0.3036683699
2809	0.3036639948
2810	0.3036574525
2811	0.3036569976
2812	0.303652726
2813	0.3036468198
2814	0.3036436245
2815	0.3036389609
2816	0.3036325554
2817	0.3036260981
2818	0.3036222001
2819	0.3036189123
2820	0.3036157835
2821	0.3036115268
2822	0.3036058942
2823	0.3035995479
2824	0.3035951173
2825	0.3035913229
2826	0.3035858826
2827	0.303580901
2828	0.3035761968
2829	0.303572332
2830	0.3035684525
2831	0.3035629013
2832	0.3035604863
2833	0.3035571911
2834	0.3035529454
2835	0.3035482782
2836	0.3035456413
2837	0.3035399015
2838	0.3035352009
2839	0.3035314212
2840	0.3035290543
2841	0.3035243649
2842	0.303516469
2843	0.3035101633
2844	0.3035039539
2845	0.3035008547
2846	0.3034959914
2847	0.3034903662
2848	0.3034844859
2849	0.3034810428
2850	0.303478025
2851	0.3034710758
2852	0.3034675476
2853	0.3034623663
2854	0.3034589786
2855	0.3034536198
2856	0.3034513157
2857	0.3034444258
2858	0.3034378243
2859	0.3034338856
2860	0.3034301503
2861	0.3034243069
2862	0.3034173171
2863	0.3034125389
2864	0.3034078494
2865	0.3034059485
2866	0.30340056
2867	0.3033998315
2868	0.3033959187
2869	0.3033900716
2870	0.303383888
2871	0.3033784922
2872	0.3033716577
2873	0.3033671421
2874	0.3033622751
2875	0.3033622455
2876	0.3033546972
2877	0.3033490092
2878	0.3033466349
2879	0.3033394971
2880	0.3033327995
2881	0.3033272446
2882	0.3033222704
2883	0.3033171297
2884	0.3033130949
2885	0.3033088529
2886	0.3033052064
2887	0.3033011789
2888	0.3032969998
2889	0.3032903724
2890	0.3032865225
2891	0.3032815556
2892	0.3032756346
2893	0.3032694399
2894	0.3032647949
2895	0.303259044
2896	0.3032577496
2897	0.3032543952
2898	0.3032489994
2899	0.3032431153
2900	0.3032387513
2901	0.3032354302
2902	0.303231007
2903	0.3032258997
2904	0.3032197753
2905	0.303212349
2906	0.3032073785
2907	0.3032023562
2908	0.3031945047
2909	0.3031908064
2910	0.3031851812
2911	0.3031810169
2912	0.3031805435
2913	0.30317534
2914	0.3031711868
2915	0.3031671038
2916	0.3031617376
2917	0.3031575289
2918	0.3031533017
2919	0.3031482387
2920	0.3031420995
2921	0.3031366001
2922	0.3031311488
2923	0.3031267848
2924	0.3031216331
2925	0.3031174798
